title,text
Sate Kambing & Ayam Pak Jogo,Tmpat makan yg menunya enak dn trjangkau hrganya
Sate Kambing & Ayam Pak Jogo,"Rasanya enak, harga cukup terjangkau, lokasi cukup strategis"
Sate Kambing & Ayam Pak Jogo,"Tempat bersih, Pelayanan cepat, harga terjangkau"
Sate Kambing & Ayam Pak Jogo,- Sate kambingnya enak - Sate klatak jg jos - Tongsengnya apa lagi 😋
Sate Kambing & Ayam Pak Jogo,Sate dan tongsengnya enak.. Pokoknya recommended deh..
Sate Kambing & Ayam Pak Jogo,"Satenya enak, tengklengnya empuk, bumbunya meresap.. Layanan nya cepat sekali..."
Sate Kambing & Ayam Pak Jogo,"Makan sate kambing udah lepas dari tusukan, cuma disiram kecap aja. Rasanya jadi kemanisan. Gak cocok jadinya hilang selera makan"
Sate Kambing & Ayam Pak Jogo,"Lumayan agak jauh dari wilayah Jogja barat atau Sleman. Tempatnya luas, parkirannya luas, pelayanannya lumayan cepet. Pesen tongseng campur, kuahnya enak banget. Dagingnya juga gak alot. Satenya dan gulainya juga enak. Kuliner wajib di coba ganti brand biar gak yang itu-itu aja hehehe"
Sate Kambing & Ayam Pak Jogo,"Perdana Nyobain sate klatak, bumbunya sederhana tapi satenya empuk dan gurih,..,"
Sate Kambing & Ayam Pak Jogo,"Cocok bagi pecinta kuliner.. kebetulan kita pesen sate kambing & nasi goreng kambing. Nikmat sekali rasanya, pengen balik lagi.."
Sate Kambing & Ayam Pak Jogo,"Enak banget, 1 tengkleng dan 1 sate, 2 nasi, 2 es jeruk harganya 77k."
Sate Kambing & Ayam Pak Jogo,Kalo makan di tempat kok enak banget ya.
Sate Kambing & Ayam Pak Jogo,"Simple but clean place, and most importantly their Sate Klatak is totally delicious. Parking is a bit of an issue here, but still OK."
Sate Kambing & Ayam Pak Jogo,Not Bad!!! Yang suka manis cucok nie tempat...
Sate Kambing & Ayam Pak Jogo,"Sate enak..porsi puas untuk sendiri,harga standar Tongseng harus bilang pedes mungkin ya,rasanya manis bgt Nasi goreng ayam atau kambing mungkin terlalu mahal dengan harga 30rb dan rasanya B aja"
Sate Kambing & Ayam Pak Jogo,Ini tempat biasa makan sejak saya tinggal di Blok O
Sate Kambing & Ayam Pak Jogo,Sate terbaik yg pernah ada. belum ada yang ngalahin sih kalo menurut gw. Yang ada di selatan sana masih kalah 🤭
Sate Kambing & Ayam Pak Jogo,"Sate kambing dan tongseng enak mantap. Nunggunya gak lama, was wes was wes langsung jadi diantar. Harga juga terjangkau"
Sate Kambing & Ayam Pak Jogo,Salah satu sate favorit di deket jec jogja
Sate Kambing & Ayam Pak Jogo,Biasa beli tengkleng disini.. enak sih. Mantab pokoknya
Sate Kambing & Ayam Pak Jogo,"Kurang puas..padahal kami berlangganan disitu..kmrn buka disitu,satenya alot..baik klatak maupun yg kecap. 1bln yg lalu kita juga sdh komplain la kok ini msh sama dan petugas kasirnya yg perempuan gemuk berjilbab krg ramah...tdk ada basa basinya.. ..mohon diperbaiki..sangat disayangkan"
Sate Kambing & Ayam Pak Jogo,Sate kambing ..Sate klathak..nasgor kambing..tongseng kambing..maknyus semua
Sate Kambing & Ayam Pak Jogo,"Rumah makan hidangan daging kambing dengan rasa yang istimewa. Ada sate bumbu kecap, sate klatak, tongseng kambing, tengkleng kambing. Pelayanannya cepat, tak perlu menunggu lama ketika memesan makanan. Porsinya pas, tidak kebanyakan dan terlalu sedikit. Cocok bagi penggemar kuliner daging kambing. Sate klataknya enak banget, meskipun ditusuk dengan tusukan bambu, bukan jeruji ban sepeda sepeda biasanya."
Sate Kambing & Ayam Pak Jogo,Cocok menunya dan tidak pake lama
Sate Kambing & Ayam Pak Jogo,"Tempat jajan makanan olahan daging embek... Dari keseluruhan rasanya oke sih, enak.. daging nya juga empuk.. tengkleng sama tongseng nya favorit sih.. tempat makan juga nya nyaman..luas sampe ke bagian belakang..banyak disediakan tempat cuci tangan juga."
Sate Kambing & Ayam Pak Jogo,"Sate dan tongseng nya enak bagi yang tidak suka daging kambing tersedia sate/tongseng ayam, pada acara kumpul2 makan bareng tidak usah kawatir pasti semua bisa makan."
Sate Kambing & Ayam Pak Jogo,"Pelayanan cepat, tp satenya ada bbrp dagingnya yg gosong. ..."
Sate Kambing & Ayam Pak Jogo,Great Tongseng and lamb satay. Try the sate klatak with a great taste. You may find the yogya's style of cuisine with its sweeties dishes.
Sate Kambing & Ayam Pak Jogo,"Enak, rekomendasi tempat makan sama keluarga dan kolega. Sate ayam dan kambingnya juara."
Sate Kambing & Ayam Pak Jogo,"Waktu hamil ngidam tongseng kambing, tanya sama mertua ternyata ini langganan mertua dari jaman dulu, dan bener tongseng nya enak banget, satenya juga enak, harga juga ramah dikantong"
Sate Kambing & Ayam Pak Jogo,"Enak makanan nya 👍👍👍 Kami nyoba sate kambing, sate klatak, gulai kambing jeroan dan tongseng. Saat itu kami bisa bayar pake QRIS"
Sate Kambing & Ayam Pak Jogo,"blm selesai makan udh diusir karna keburu tutup, hadeeu"
Sate Kambing & Ayam Pak Jogo,"Salah satu sate kambing dan tongseng terbaik di kota ini. Kuah tongsengnya ringan, tapi rasanya nendang. Ukuran daging di satenya pas. Tidak terlalu kecil ataupun besar. Apalagi jika ditambah dengan kuah tongseng. Sedap betul. Harga juga normal. Varian sate ayamnya juga enak. Bumbunya merasuk matang."
Sate Kambing & Ayam Pak Jogo,"Alhamdulillah sate nya enak. Menu cukup variatif, ada sate ayam, sate kambing, sate sapi, tongseng. Cocok buat keluarga 😃👍"
Sate Kambing & Ayam Pak Jogo,"Pesan sate klathak, sate kambing, tongseng dan gulai otak. Rasanya enak semua, sate klathak nya mantap. Harga termasuk murah dan porsinya pas, plus lainnya ada tempat parkir mobil dan tempat lumayan bersih."
Sate Kambing & Ayam Pak Jogo,"Enak tempatnya, bersih, luas, parkir juga luas Meja isi 4 orang, menunggu tidak lama"
Sate Kambing & Ayam Pak Jogo,"Menu makanan dan minuman lmyn komplit, harga standar, rasa lumayan masuk, ada sate ayam dan lontong juga, minuman dingin soft drink dan teh botol plus air mineral tgl pilih"
Sate Kambing & Ayam Pak Jogo,Sate ayam ataupun sate kambingnya empyuuukk gak perlu lama dikunyah... Jangan lupa pesen sopnya yg istimewaahh
Sate Kambing & Ayam Pak Jogo,Sudah berkali kali kesini sejak tahun 2010
Sate Kambing & Ayam Pak Jogo,Sate kambing yang recomanded ketika berkunjung ke jogja.
Sate Kambing & Ayam Pak Jogo,Sate n tongseng nya paling enak
Sate Kambing & Ayam Pak Jogo,Tempat terfavorit dari jaman msh kuliah
Sate Kambing & Ayam Pak Jogo,Wenak... Nunggu nya ra nganggo sue..
Sate Kambing & Ayam Pak Jogo,"Tempat makan luas dan pelayanan cepat Karyawan juga ramah Sangat recomended sekali buat makan bareng keluarga, saudara ataupun teman kerja"
Sate Kambing & Ayam Pak Jogo,"Nyobain sate dari pak Jogo, sate ayamnya enak bgt, nasi gorengnya lumayan, klo gulai kambing dan sate kambingnya, jujur ga masuk di lidah saya untuk rasanya, parkiran luas, tempat duduk juga luas, Lumayan buat dicoba"
Sate Kambing & Ayam Pak Jogo,"Sehabis dari Kebun Binatang Gembira Loka baiknya mampir makan sate khas jogja. Enak, parkir cukup untuk mobil."
Sate Kambing & Ayam Pak Jogo,"Well known in the area they offer many kind of lamb cuisines, the satay and fried rice is a must try menu"
Sate Kambing & Ayam Pak Jogo,Lumayan.. Enak meski ndak bgt empuk sate kambingnya.. (rasanya konsisten sedjak sy kuliah th 90an)... ada jg sate ayam.. usul misal pake exhaust untuk asepnya biar ga masuk di ruang makan.. parkir cukup luas..
Sate Kambing & Ayam Pak Jogo,Makanannya enak2 terutama olahan kambing seperti sate sama gule.
Sate Kambing & Ayam Pak Jogo,Langganan Lama & sate nya tetap josss 👍🏻👍🏻
Sate Kambing & Ayam Pak Jogo,harga terjangkau.. rasanya enak.. dagingnya empuk.. tempatnya bersih luas jg nyaman..
Sate Kambing & Ayam Pak Jogo,"Legendary satay restaurant, you have to try the goat satay and the klathak satay."
Sate Kambing & Ayam Pak Jogo,"sate alot banget sekarang, nggak kayak dulu"
Sate Kambing & Ayam Pak Jogo,Satenya empuk yg lama😔mgkn Krn irisannya kegedean.
Sate Kambing & Ayam Pak Jogo,"Aneka menu masakan kambingnya enak, sate, tongseng, nasi goreng kambing enak. Layanan cepat, parkir luas. Juga tersedia mushola untuk sholat jamaah dan bagi penggemar tanaman hias tersedia aneka tanaman cantik yang boleh dibeli."
Sate Kambing & Ayam Pak Jogo,"Makan ke sini jam 5 sore. Pas lagi sepi2nya. Mantap. Tempatnya luas dan Asri, bisa pilih tempatnya outdoor jadi berasa lebih aman. Kemarin pesen makan sate kambing dan sate klathak dan esteh, nunggu kurang lebih 20 menit. Lama siii tapi wajar kan dibakar dulu. Untuk harga lumayan agak lebih mahal tapi worth. Esteh tipikal esteh jawa, pakai teh seduh. Mantap! . Sate kambing, ga bau kambing, enak banget, cuma karna potongannya gede2 beberapa part agak alot ya, tapi bukan yang sampe ga bisa digigit. 8/10 . Sate klathak, empuk banget jauh lebih empuk dari sate kambingnya, ga tau kenapa. Padahal sama2 dari kambing kan. Hahahaha... Enak dan gurih dengan rasa asap yang khas. Mantap. 10/10 . Besok ke sini lagi bakal cobain tongsengnya."
Sate Kambing & Ayam Pak Jogo,"Enak, mantap dan ndak kalah rasa dgn yg jauh dari kota. Kilat proses masaknya. Sekalipun jam padat tetap cepat penyajiannya. Saya favorit satenya tapi Nasgor kambingnya juga maknyusss."
Sate Kambing & Ayam Pak Jogo,"the meat is easy to eat, consistent and tasty.. 👍🏼👍🏼"
Sate Kambing & Ayam Pak Jogo,"Enak, porsi banyak, bersih Tp syg menunya gak ada harganya dan gak bisa terima debit, jadi hrs bawa uang cash yg banyak soalnya harganya gak murah"
Sate Kambing & Ayam Pak Jogo,Enak tetapi harganya kurang bersahabat untuk mahasiswa
Sate Kambing & Ayam Pak Jogo,"Sate Klataknya paling enak dibanding lain....harga sesuai porsi....parkir mobil cukupan. Kekurangannya pelayan suka lupa, tamu yg datang lebih lama harusnya didahulukan."
Sate Kambing & Ayam Pak Jogo,"Cocok buat makan siang, tempatnya luas, rasanya gak berubah dr sekian tahun lalu"
Sate Kambing & Ayam Pak Jogo,"Warung satenya ramai banget, mantap rasanya"
Sate Kambing & Ayam Pak Jogo,"Untuk makanan Enak,untuk pelayanan ramah walau ada bbrp karyawan yg agak jutek.... parkir luas, makanan tdk menunggu lama"
Sate Kambing & Ayam Pak Jogo,"wenaak, marem, porchi pas, harga sate kambing berkisar 27k belum termasuk nasi, s"
Sate Kambing & Ayam Pak Jogo,"Kemarin pesen sate dan gulai kambing, rasanya enak, porsinya lumayan banyak dan harganya terjangkau."
Sate Kambing & Ayam Pak Jogo,"Pelayanan ramah, cepat dan dagingnya yang empuk bikin nambah terusss.."
Sate Kambing & Ayam Pak Jogo,"Tongseng kambing dan satenya juara. Nasinya juga pulen dan bersih. Makan jadi merasa nikmat dan nyaman. Saya sudah langganan sejak lama dan tidak pernah bosan menikmati sajian gule, tongseng dan sate kambing dari rumah makan ini. Sangat recommended buat yang gemar sajian konvensional sate, gule, dan tongseng kambing."
Sate Kambing & Ayam Pak Jogo,Sate nya enak banget jadi pengen nambah
Sate Kambing & Ayam Pak Jogo,"Termasuk murah d antara sate2 lainnya d jogja. Rasany enak, empuk, ga prengus, penyajian cpet. Kl ksni cobain sate bakar dan sate klataknya. Recomended bgt 👍🏻"
Sate Kambing & Ayam Pak Jogo,"Beberapa hari lalu saya berkunjung di warung makan ini.. Saya makan nasi goreng kambing nya enak tapi yang lain nggak tau.harga terjangkau dan rame truss..mohon maap itu foto bukan ditempat sebenarnya,,itu foto di restoran legender..itu foto keluarga saya beserta orang tua saya,,sekali lagi saya minta maap banget🙏🙏.Truss berbuat baik,,salam toleransi dan cinta damai🤗❤❤"
Sate Kambing & Ayam Pak Jogo,Sate kambing dan sate klatak lumayan enak
Sate Kambing & Ayam Pak Jogo,"Tempat bersih, sate dan tongsengnya uenak. Bila kepala kambing agak siang.."
Sate Kambing & Ayam Pak Jogo,"Sate kambing dagingnya agak alot/keras. Utk rawit / brambang / topong potong msh harus bayar lagi, sedang ditempat/warung sate lain tdk bayar."
Sate Kambing & Ayam Pak Jogo,"Rasa sate nya enak, porsi lumayan banyak."
Sate Kambing & Ayam Pak Jogo,Satenya enak! walau tempatnya kumuh dan lumayan kotor. Kalau anda tidak nyaman lebih baik pesan bawa pulang saja
Sate Kambing & Ayam Pak Jogo,"Kalau pingin sate kambing, tongseng kambing disini pasti tujuan utama,,, rasanya enak, tempatnya nyaman, tempat parkir juga nyaman,,,"
Sate Kambing & Ayam Pak Jogo,sate nya empuk + tongseng daging + gule nya jg enak.bumbu meresap
Sate Kambing & Ayam Pak Jogo,"Tempat beraih dan luas..Selain sate kambingnya yg maknyus empuk, sop iganya juga enak.. sate ayamnya besar2 tp soal rasa bukan ahlinya😀😀"
Sate Kambing & Ayam Pak Jogo,Favorit sejak dari jaman kuliah dulu
Sate Kambing & Ayam Pak Jogo,"Enak, bersih dan cepet pula pelayanannya..."
Sate Kambing & Ayam Pak Jogo,"Tongseng kambingnya enak, dagingnya empuk, tidak alot dan tidak bau. Sate klataknya mantap. Harga pun masih standar."
Sate Kambing & Ayam Pak Jogo,"Sejak kuliah makan disini, sampe sekarang rasanya gak berubah.... tetap enak...."
Sate Kambing & Ayam Pak Jogo,"Selain semua menunya jaminan yummy rasa terjaga, daging empuk dan bumbu pas, pelayanannya cepat. Nggak perlu nunggu lama. Puas pokoknya setiap mampir ke sini"
Sate Kambing & Ayam Pak Jogo,Langganan dr dulu rasa tidak berubah. Selalu enak
Sate Kambing & Ayam Pak Jogo,Mantap sejak dulu... Ngga lengkap rasanya kalau mudik ngga mampir..
Sate Kambing & Ayam Pak Jogo,Satenya empuk. Pelayanan cepat. Harga standard. Parkir luas
Sate Kambing & Ayam Pak Jogo,Sate dan tongseng sejak dulu...mantap rasanya
Sate Kambing & Ayam Pak Jogo,Ya sate rasanya....mayan cepet nunggunya
Sate Kambing & Ayam Pak Jogo,Ueenakkk....sejak saya di jogja dahulu..
Sate Kambing & Ayam Pak Jogo,Rumayan lah. Harga masih cukup pas tanggal muda. Hehee
Sate Kambing & Ayam Pak Jogo,Comfort food klo lg pengen sate/tongseng
Sate Kambing & Ayam Pak Jogo,Pesen sate kambing dagingnya alot banget ternyata
Sate Kambing & Ayam Pak Jogo,"Langganan sate kambing ditengah jogja. Dekat dengan tempat kerja, jd kl br kepengen menu daging kambing, bs mampir sekalian pulang kerja."
Sate Kambing & Ayam Pak Jogo,"Best Lamb Satay with sweet Soy Sauce Glaze, the place little bit cloudy because the Smoke of the Grill, but the taste still good!!!"
Sate Kambing & Ayam Pak Jogo,"Mantap satenya, tempatnya nyaman dan bersih."
Sate Kambing & Ayam Pak Jogo,Rekomendasi untuk penggemar sate yang sedang berada di Jogja
Sate Kambing & Ayam Pak Jogo,Enak tenan kene cah....cedak JEC
Sate Kambing & Ayam Pak Jogo,"Cita rasa enak dari dulu, tapi kalau dulu dimasaknya dadakan ketika ada pesanan jadi masih panas enak. Sekarang peyajian dingin sayang sekali , tapi pelayanan cepat menjadi nilai tambah ditempat ini"
Sate Kambing & Ayam Pak Jogo,"Sate kambing dan ayamnya komplit, buka sampai malam, harga dan rasa berani diadu"
Sate Kambing & Ayam Pak Jogo,"Easy to locate due to the big signboard, this dish is beyond my definition of so called sate kambing, gule and tongseng (lamb skewer, gule is lamb guts cooked with coconot milk plus herbs, tongseng is similiar with gule, the difference is, this cuisine using lamb meat rather than guts, mixed with herbs, sliced tomatoes and cabbage and slightly sweet due to the addition of dark soy sauce). What surprise is, the sate is not accompanied with the bamboo stick, the vendor is voluntarily rip the meat off the bamboo stick causing the ""rip off"" sensation ...gone with the wind...hihihihi....Gule and tongseng gave us anither surprise....it is a common that gule and tongseng is often served with ""thicker"" coconut milk, adding the savoriness and deep milky sensation to the dish, yummm, but these dishes are surprising me, using only mild coconut milk to the dish causing missing sensation of ""real"" gule and tongseng, though otherwise reducing mý guilty feeling of eating these lovely dishes😁 in overall these dishes are served well as it suppose to be served (with mild sensation), the parking lot is quite spacy and it is easy to find."
Sate Kambing & Ayam Pak Jogo,Tempat makan dan parkir kendaraan sudah makin luas. Proses menunggu pesanan juga tergolong cepat. Saran untuk tongseng ayam mohon disediakan varian tanpa lemak.
Sate Kambing & Ayam Pak Jogo,"Sangat bagus pelayanan dan tempatnya bersih,masakannya juga pas d rasa."
Sate Kambing & Ayam Pak Jogo,Harga masih tinggi kasihan kelas menengah ke bawah masakan nya lumayan enak
Sate Kambing & Ayam Pak Jogo,"Taste good. Both sate and tongseng are soft, tasty, and plumpy LoL. If you prefer sweet go for sate, for salty tongseng is better. Put fresh locally grown cabe or chilly make them hotter. I like to eat them with hot lime drinks. Perfect."
Sate Kambing & Ayam Pak Jogo,"Cukup dengan 27 ribu, dapat daging yang empuk dan nikmati sensasinya"
Sate Kambing & Ayam Pak Jogo,1 porsi sate klathak 6 tusuk. 1 porsi sate ayam 10 tusuk. Soal rasa menurut gw pribadi lumayan lah.
Sate Kambing & Ayam Pak Jogo,Sate klatak dan sate kambingnya favorit
Sate Kambing & Ayam Pak Jogo,Mantab satenya lur....sate ayamnya juga ok mantab jiwa melegenda
Sate Kambing & Ayam Pak Jogo,Mantap pasti akan kesini lagi. Enak semua masakannya harga standar terjangkau
Sate Kambing & Ayam Pak Jogo,"Mantab tongseng nya, ngk kalah ma rasa satenya"
Sate Kambing & Ayam Pak Jogo,Mantab enak rasanya. Mudah di jangkau. Gk mahal
Sate Kambing & Ayam Pak Jogo,"Satenya enakk, tempatnya juga nyaman, luas, bawa anak kecil aman."
Sate Kambing & Ayam Pak Jogo,"Langganan dari dulu sudah 25 th yg lalu, selalu ok..."
Sate Kambing & Ayam Pak Jogo,"salah satu sate kambing terenak. Daging empuk, tidak bau, bumbu simple tapi bikin makan lahap. Tempat lega dan nyaman."
Sate Kambing & Ayam Pak Jogo,KaLau makan di tempat porsinya banyakkkk. Kalau di Bungkus or di gofud in porsinya dikitt wktu itu.. Hiksss
Sate Kambing & Ayam Pak Jogo,"Cobalah kalau anda berjalan jalan di Jogjakarta, makanannya cukup memuaskan"
Sate Kambing & Ayam Pak Jogo,Sekalian lewat mau pulang mampir ke tempat ini... buntel nya dan sate nya lumayan enak.
Sate Kambing & Ayam Pak Jogo,"Enak, satainya empuk dan ga gosong"
Sate Kambing & Ayam Pak Jogo,"Mending kalo makan pilih di ruang belakang, lebih longgar. Banyak hiasan tanaman, kalo ada yang diminati, tinggal ganti ongkos aja."
Sate Kambing & Ayam Pak Jogo,Menu yang saya pesan sate kambing & sate ayam. Daging ayamnya empuk tapi daging kambingnya alot jadi kurang nyaman makannya. Pelayanannya cepat
Sate Kambing & Ayam Pak Jogo,"Saya tidak makan daging kambing, jadi saya pesan sate ayam. Wuiihh puaass dagingnya besar2 mak nyusss.. yang saya suka bisa bayar pakai cashless (aplikasi) Kami berempat pesan 3 sate kambing, 1 sate ayam plus nasi 4 porsi dan jeruk panas 4 gelas lalu krupuk kriuk kriuk, total yang kami bayar adalah 130ribu. Hmmmm... Kenyaaanng.."
Sate Kambing & Ayam Pak Jogo,"Enggak tau deh apa yg bikin rame bgt, kayaknya smua pns sama swasta se jogja kesini smua. Tmptnya rame bgt, waktu pesen sampai makan lumayan cepet..rasa satenya biasa sih menurutq. Masih banyak yg diatas ini rasanya."
Sate Kambing & Ayam Pak Jogo,"Enak, cepat.. harga kota. Tempat bersih."
Sate Kambing & Ayam Pak Jogo,Sate klasik yang rasanya tetap sama sampai sekarang. Sate klataknya juga enak. Tempat makan dan tempat parkir cukup luas.
Sate Kambing & Ayam Pak Jogo,"Satenya empuk dan bumbunya mantap, pelayanan ramah dan cepat"
Sate Kambing & Ayam Pak Jogo,"Mantap banget dah!!! Kalau mau kuliner sate/tongseng/tengkleng di jogja, Wajib mampir ke warung Pak Jogo!!!"
Sate Kambing & Ayam Pak Jogo,"Satenya enak, rame banget tapi cepet, harganya jg standar, dagingnya empuk.."
Sate Kambing & Ayam Pak Jogo,Barbagai masakan daging ayam maupun kambing dengan cita rasa yang enak tersaji serta berbagai minuman baik panas maupun dingin pokoke mak nyuuuuus
Sate Kambing & Ayam Pak Jogo,Selalu jadi pilihan disaat berada di dekat JEC
Sate Kambing & Ayam Pak Jogo,"Kalau ke daerah gedong kuning, sate yang rekomended ya ini"
Sate Kambing & Ayam Pak Jogo,"Taste good and worth paying. My recommendation is sate klatak dan tongseng kambing. Usually one portion consists 10 satay, here is only 5, but surely enough and fit for me."
Sate Kambing & Ayam Pak Jogo,"Rasanya pas, porsinya pas, harganya pas, cocok banget untuk makan siang"
Sate Kambing & Ayam Pak Jogo,"Lebih empuk tongseng dari satenya. But, taste its good."
Sate Kambing & Ayam Pak Jogo,"Makanan enak, harga terjangkau, tempat luas & bersih"
Sate Kambing & Ayam Pak Jogo,Jajan di pak jogo sangat puas
Sate Kambing & Ayam Pak Jogo,Menyenangkan aku paling suka tongsengayam kampungnya enak sekali
Sate Kambing & Ayam Pak Jogo,"Satenya lumayan empuk enak, tempat juga luas"
Sate Kambing & Ayam Pak Jogo,harga satenya lumayan murah dagingnya cukup empuk dan rasanya lumayan enak
Sate Kambing & Ayam Pak Jogo,One stop service utk menu daging. Sate ayam tongseng ayam Sate kambing tongseng kambing Sop buntut sapi. Pelayanan cepat.
Sate Kambing & Ayam Pak Jogo,"Gak diragukan lagi Enak banget satenya, tongsengnya Semuanya enak Mantep deh"
Sate Kambing & Ayam Pak Jogo,Sate Klataknya lumayan nyummy. Kurang bumbu dikit pas datang ke sana
Sate Kambing & Ayam Pak Jogo,"menu kambing2 an paling aman menurutku di jogja, rasa lumayan enak, penyajian cepet, harga aman, tempat luas. kalau ada tamu dari luar kota paling aman di ajakin ke sini sih dari pada jejeran. fix layak di coba"
Sate Kambing & Ayam Pak Jogo,irisan satenya gede².. rasa istimewa.. mantap polL...
Sate Kambing & Ayam Pak Jogo,Ada tempat buat private di belakang... Enak gag bau asap
Sate Kambing & Ayam Pak Jogo,Enak banget legend harga normal 2 posi 60an rb makam berdua
Sate Kambing & Ayam Pak Jogo,"Ada *sate ayam*, *sate kambing*. Bisa pilih pakai nasi atau lontong. Dan pastinya bikin ketagihan dan balik lagi"
Sate Kambing & Ayam Pak Jogo,"Satenya empuk, nunggu gak pakai lama. Pelayanannya gercep"
Sate Kambing & Ayam Pak Jogo,Yang paling terkesan enak menurut saya sop iga sapi.. Dagingnyaa gede gede.. Empuk dan pastinya bumbunyaa kerasa bangeet
Sate Kambing & Ayam Pak Jogo,"Sate legend ini sih. Udh langganan lama. Ada kambing, ada ayam. Macam2 menunya, ada sate, tengkleng, tongseng, gulai. Bisa pake nasi ataupun lontong. Harga relatif sih. Tapi kmrn ke sini rada surprise, daging ayamnya sptnya lbh besar drpd dulu. Kok jd gede2, pdhl harga samaan. 😄😄 Rata2 semua menu, rasanya enak. Layanan di sini juga cepat, gak bakal bikin emosi nunggu lama. Datang pas lapar, aman. Pesan, duduk, sebentar kemudian minuman & makanan udh datang. Klo tempat lumayan sih ya, ada di bagian depan dan belakang. Yg depan biasanya yg rada rame. Klo mau yg tdk terlalu berasap, mgkn bisa pilih di belakang. Tempatnya makin asri, skrg lbh banyak tanaman, tanamannya bisa dibeli pula. Jenis tanaman yg lg tren skrg. Bagus2 juga sih."
Sate Kambing & Ayam Pak Jogo,Rasanya mantep..tidak berubah..joss lah..porsi sekarang juga lebih berlimpah...smoga awet semuanya...
Sate Kambing & Ayam Pak Jogo,enak...harga lumayan sih sesuai dengan rasa dan kualitas
Sate Kambing & Ayam Pak Jogo,Sate kambing dan ayam yang lokasinya berada di dekat JEC ini menawarkan menu kambing dan ayam yang beragam dengan harga yang standar dan rasanya enak pol. Tempatnya juga luas untuk makan dan parkir mobil tidak bingung. 🤙💯
Sate Kambing & Ayam Pak Jogo,"Harga sedikit lbh drpada tmpat lain. Tapi rasanya juaraaa.. sesuai lah. Pelayanan juga cepet, porsi juga bkn kenyang. Menu komplit. Recomended"
Sate Kambing & Ayam Pak Jogo,Tongseng dan sate empuk serta enak tentunya
Sate Kambing & Ayam Pak Jogo,Cukup terkenal dan enak masakanya.. rumah makan ala jawa
Sate Kambing & Ayam Pak Jogo,"taun 2000-an awal dijak Bapak jajan kene kidule isih ana kebon waru, mau awan tak parani jajan mbi kanca wis dadi bangunan kebonne"
Sate Kambing & Ayam Pak Jogo,"satenya tidak alot, tongsengnya jg kental. rasanya jos lah"
Sate Kambing & Ayam Pak Jogo,"Tengklengnya manis gurih berkuah. Satenya juga enak. Kltahaknya apalagi, joss"
Sate Kambing & Ayam Pak Jogo,"Disini saya pesan sate kambing, rasanya ena, dagingnya empuk. Selalu ramai pengunjung. Tempat nya luas."
Sate Kambing & Ayam Pak Jogo,Lumayan...satenya empuk...rasanya lumayan. Tapi rame bgt juga disini yang makan.
Sate Kambing & Ayam Pak Jogo,Hr ini coba sop iga sapi... Enakkk.... Biasanya sate atau tongseng kambing... Ga pernah kecewa dg menu yg ada...
Sate Kambing & Ayam Pak Jogo,Menu fav ku tongseng ma sate kambing 😍
Sate Kambing & Ayam Pak Jogo,Favorite makan klatak yang ga jauh2 amat
Sate Kambing & Ayam Pak Jogo,Minta daftar menu dan harga kok hilang ya?apa mungkin ?tapi sudahlahh...meski harga naek dadakan hanya selisih 5 ribu dari harga biasanya..tidak mengurangi rasa juga..
Sate Kambing & Ayam Pak Jogo,"Tadi malam mencoba sate dan tongseng Pak Jogo pesen lewat aplikasi antar makanan karena hujan, ternyata sampai rumah pas mencicipi hemm dagingnya empuk g bikin slilitan dan rasanya juga enak. G kecewalah sama rasa dan tekstur dagingnya yg empuk"
Sate Kambing & Ayam Pak Jogo,"Tempat nya bagus bersih, penyajian nya Cepat"
Sate Kambing & Ayam Pak Jogo,"Pelayanan bagus, rasa satenya enak, harga terjangkau, tempat strategis"
Sate Kambing & Ayam Pak Jogo,Rekomendasi sate kambing & sate klatak enak di Jogja nih. Dagingnya empuk seempuk empuknya. Tempat makan luas lengkap parkir dan toilet
Sate Kambing & Ayam Pak Jogo,"My friends ^SERUNi Line Dancers^ ....and me, were invited by our friends to eat here ❤🌹 Alhamdulillah.., 🤲🙏 the food was served quickly and was delicious, we were satisfied. Thank you Sate Pak Jogo, always success. 👏🌈🌹🌷🎶🙏"
Sate Kambing & Ayam Pak Jogo,Sate nya enak.... tapi yang paling endess sop iga nya 🤤🤤 sayang mau difoto udah abiss...
Sate Kambing & Ayam Pak Jogo,Tengklengnya jauh dari enak. Satenya lumayanlah.
Sate Kambing & Ayam Pak Jogo,"Enaakk banget sate kambingnya.. Komplit sih, ada sate kambing sate ayam bahkan sup iga sapi pun ada. Cuma kalo pas jam makan siang agak padat disini tapi tenang ajaaa untuk pesanan makanmu tetep dihidangkan dalam waktu yg tidak lama kok.. Favoritnya ibukku nih jajan disini wkwkkw. Oh iya potongan daging juga cukup besar yaa.. worth it dengan harganya 👍"
Sate Kambing & Ayam Pak Jogo,Semua hidangan enak rasanya.. daging empuk.. harga bersahabat.. pokoknya maknyus...
Sate Kambing & Ayam Pak Jogo,"Sy suka sate kambingnya ,suami suka sate ayamnya. Enak .mantaap.."
Sate Kambing & Ayam Pak Jogo,Gak sempet ngefoto satenya. Hehe. Sate Kambing Pak Jogo rasanya Kambing Banget! Top 👍🏻 Wenak. Bisa pesen di GoFood.
Sate Kambing & Ayam Pak Jogo,Nemu tempat sate yg ternyata legend di jogja.... Sate enak... Gule jg enak.. Sup iga jg lmyn enak.... Harga jg gak mahal.... Pantesan tempatnya ruame bgt... 👍👍
